country code,country_long,name of powerplant,capacity in MW,latitude,longitude,primary_fuel,secondary fuel,other_fuel2,other_fuel3,start date,owner of plant,generation_gwh_2021,geolocation_source,estimated_generation_gwh_2021
CAN,Canada,Scotford (Shell),170,53.7985,-113.0943,Gas,,,,,ATCO Power,,Natural Resources Canada,
CAN,Canada,Scotford Air Liquide,80,53.7987,-113.0848,Gas,,,,2000,ATCO,,GEODB,
CAN,Canada,Scott Falls,22,47.9101,-84.7447,Hydro,,,,,Brookfield Renewable Power Inc,,Natural Resources Canada,91.08
CAN,Canada,Seal Cove,3.5,47.4574,-53.0678,Hydro,,,,,,,Natural Resources Canada,12.02
CAN,Canada,Seegen 2 (Burnaby Incinerator),25,49.1864,-122.9777,Biomass,,,,,,,Natural Resources Canada,
CAN,Canada,Seigneurie de Beaupré 2,131.2,47.3715,-70.8698,Wind,,,,,Boralex Inc / Gazmetro,,Natural Resources Canada,
CAN,Canada,Seigneurie de Beaupré 3,140.6,47.3317,-70.8905,Wind,,,,,Boralex Inc / Gazmetro,,Natural Resources Canada,
CAN,Canada,Seigneurie de Beaupré 4,67.9,47.2665,-70.9456,Wind,,,,,Boralex Inc / Gazmetro,,Natural Resources Canada,
CAN,Canada,Selkirk,125,50.1344,-96.8518,Gas,,,,,,,Natural Resources Canada,
CAN,Canada,Senneterre,35,48.3838,-77.223,Biomass,,,,,Boralex Inc,,Natural Resources Canada,
CAN,Canada,Sept-Chutes,22,47.1227,-70.8286,Hydro,,,,,Hydro-Québec,,Natural Resources Canada,77.65
CAN,Canada,Serpent,7.2,46.219,-82.4409,Hydro,,,,,,,Natural Resources Canada,16.09
CAN,Canada,Seton,48,50.6727,-121.9241,Hydro,,,,,BC Hydro,,Natural Resources Canada,263.93
CAN,Canada,Settlers Landing,8,44.102,-78.6562,Wind,,,,,Settlers Landing Wind Development Joint Venture,,Natural Resources Canada,
CAN,Canada,Seven Mile,805,49.0302,-117.5041,Hydro,,,,,BC Hydro,,Natural Resources Canada,3766.74
CAN,Canada,Seven Sisters,165,50.1204,-96.0177,Hydro,,,,,,,Natural Resources Canada,729.29
CAN,Canada,Seymour,6,44.3215,-77.782,Hydro,,,,,,,Natural Resources Canada,32.36
CAN,Canada,Shand,276,49.0751,-102.8641,Coal,,,,,Saskatchewan Power Corp,,Natural Resources Canada,
CAN,Canada,Shawinigan-2,200,46.5359,-72.7673,Hydro,,,,,Hydro-Québec,,Natural Resources Canada,860.44
CAN,Canada,Shawinigan-3,194,46.5338,-72.7656,Hydro,,,,,Hydro-Québec,,Natural Resources Canada,834.63
CAN,Canada,Sheerness,816,51.4426,-111.7919,Coal,,,,,ATCO Power,,Natural Resources Canada,
CAN,Canada,Sheet Harbour,10,44.9558,-62.4982,Hydro,,,,,,,Natural Resources Canada,30.63
CAN,Canada,Shekak (Nagagami),18,49.8087,-84.499,Hydro,,,,,,,Natural Resources Canada,80.23
CAN,Canada,Shepard,873,50.9713,-113.8858,Gas,,,,,Enmax,,Natural Resources Canada,
CAN,Canada,Shinish Creek Wind Farm,15,49.6602,-120.1222,Wind,,,,,,,Natural Resources Canada,
CAN,Canada,Shipshaw,959.1,48.4484,-71.2148,Hydro,,,,,Rio Tinto (Rt),,Natural Resources Canada,5901.88
CAN,Canada,Shuswap Falls,6,50.296,-118.8133,Hydro,,,,,BC Hydro,,Natural Resources Canada,17.29
CAN,Canada,Sidney,4,44.1315,-77.5934,Hydro,,,,,,,Natural Resources Canada,21.82
CAN,Canada,Sills Island,2,44.21,-77.5975,Hydro,,,,,,,Natural Resources Canada,10.39
CAN,Canada,Silver Falls,48,48.6609,-89.5974,Hydro,,,,,,,Natural Resources Canada,178.15
CAN,Canada,Silvercreek,10,42.695,-80.9791,Solar,,,,,Silvercreek Nominee Inc,,Natural Resources Canada,14.4
CAN,Canada,Simcoe Solar Energy Centre I,10,44.4761,-78.9752,Solar,,,,,Terraform Ontario Solar LP,,Natural Resources Canada,13.24
CAN,Canada,Simcoe Solar Energy Centre III,10,44.4166,-78.8859,Solar,,,,,Terraform Ontario Solar LP,,Natural Resources Canada,13.24
CAN,Canada,Sinnott,6.5,49.5325,-113.9773,Wind,,,,,Canadian Hydro Developers,,Natural Resources Canada,
CAN,Canada,Sir Adam Beck 1,450,43.1492,-79.0443,Hydro,,,,,,,Natural Resources Canada,2661.3
CAN,Canada,Sir Adam Beck 2,1499,43.1456,-79.0436,Hydro,,,,,,,Natural Resources Canada,8307.08
CAN,Canada,Sir Adam Beck Pump,174,43.1446,-79.0599,Hydro,,,,,,,Natural Resources Canada,1042.36
CAN,Canada,Sissiboo Falls,5.3,44.4308,-65.8722,Hydro,,,,,,,Natural Resources Canada,19.82
CAN,Canada,Sisson,9,47.266,-67.2434,Hydro,,,,,,,Natural Resources Canada,27.34
CAN,Canada,Site Nordique,4.1,48.9869,-64.4527,Wind,,,,,Technocentre Eolien,,Natural Resources Canada,
CAN,Canada,Skookum Power (Mamquam Skookum),25,49.7205,-122.9956,Hydro,,,,,,,Natural Resources Canada,99.53
CAN,Canada,Skookumchuk,51,49.5284,-115.7578,Biomass,,,,,,,Natural Resources Canada,
CAN,Canada,Skyway 8,9.5,44.0845,-80.3919,Wind,,,,,Capstone Infrastructure Corp,,Natural Resources Canada,
CAN,Canada,Slave Falls,68,50.2221,-95.5687,Hydro,,,,,,,Natural Resources Canada,315.69
CAN,Canada,Slave Lake,9,55.2509,-114.5181,Biomass,,,,,Slave Lake Pulp,,Natural Resources Canada,
CAN,Canada,Smiths Falls 1,6,44.8769,-76.007,Solar,,,,,Aurora Smiths Falls 1 LP,,Natural Resources Canada,8.36
CAN,Canada,Smiths Falls 2,10,44.95,-76.1139,Solar,,,,,Aurora Smiths Falls 2 LP,,Natural Resources Canada,14.13
CAN,Canada,Smiths Falls 3,6.5,44.9279,-76.1158,Solar,,,,,Aurora Smiths Falls 3 LP,,Natural Resources Canada,9.06
CAN,Canada,Smiths Falls 4,10,44.9479,-76.1422,Solar,,,,,Aurora Smiths Falls 4 LP,,Natural Resources Canada,14.13
CAN,Canada,Smiths Falls 5,10,44.9207,-76.1348,Solar,,,,,Aurora Smiths Falls 5 LP,,Natural Resources Canada,14.13
CAN,Canada,Smiths Falls 6,10,44.8547,-75.9818,Solar,,,,,Aurora Smiths Falls 6 LP,,Natural Resources Canada,14.12
CAN,Canada,Smoky Falls,267,50.0609,-82.1609,Hydro,,,,,Ontario Power Generation,,Natural Resources Canada,1062.7
CAN,Canada,Smooth Rock Falls,7.4,49.2857,-81.6376,Hydro,,,,,Gemini-Srf Power Corp,,Natural Resources Canada,32.95
CAN,Canada,Snare Cascades,4.3,63.4211,-116.2238,Hydro,,,,,,,Natural Resources Canada,11.6
CAN,Canada,Snare Falls / Johnny Simpson,7.4,63.439,-116.1873,Hydro,,,,,,,Natural Resources Canada,20.04
CAN,Canada,Snare Forks,10.2,63.3252,-116.2977,Hydro,,,,,,,Natural Resources Canada,26.99
CAN,Canada,Snare Rapids / Ted Humphrys,8.5,63.5114,-116.0053,Hydro,,,,,,,Natural Resources Canada,22.25
CAN,Canada,Snowy Ridge,10,44.1689,-78.6293,Wind,,,,,Snowy Ridge Wind Development Joint Venture,,Natural Resources Canada,
CAN,Canada,Soave Hydroponics,12,42.0644,-82.6805,Biomass,,,,,,,Natural Resources Canada,
CAN,Canada,Société de Cogénération Saint-Félicien,21,48.6379,-72.4337,Biomass,,,,,Green Leaf,,Natural Resources Canada,
CAN,Canada,Soderglen,70.5,49.5385,-113.5231,Wind,,,,,Gw Power/Nexen (Advertized as 70 Mw - Keep An Eye On This),,Natural Resources Canada,
CAN,Canada,Sol-Luce Kingston,100,44.3118,-76.6511,Solar,,,,,Kingston Solar LP,,Natural Resources Canada,131.48
CAN,Canada,Solar Concentrating Steam Power Plant,1,50.0378,-110.7199,Solar,,,,,,,Natural Resources Canada,1.31
CAN,Canada,Solar Spirit 4,10,44.232,-77.3566,Solar,,,,,Sune Solar Spirit LP,,Natural Resources Canada,14.02
CAN,Canada,Solray Energy Epsom,10,44.1479,-79.0504,Solar,,,,,Marsh Hill III LP,,Natural Resources Canada,13.5
CAN,Canada,Solray Energy Sunderland,10,44.2808,-79.0347,Solar,,,,,Sunderland Solar Farm LP,,Natural Resources Canada,13.22
CAN,Canada,Soo River 2,13,50.2842,-122.9776,Hydro,,,,,,,Natural Resources Canada,40.84
CAN,Canada,South Branch,30,44.9437,-75.371,Wind,,,,,South Dundas Windfarm LP,,Natural Resources Canada,
CAN,Canada,South Canoe,102,44.7668,-64.335,Wind,,,,,,,Natural Resources Canada,
CAN,Canada,South Cape Mabou,2,46.1508,-61.3816,Wind,,,,,,,Natural Resources Canada,
CAN,Canada,South Cranberry Creek 2,9,50.7716,-118.1041,Hydro,,,,,Advanced Energy Systems 1 LP,,Natural Resources Canada,19.5
CAN,Canada,South Falls,5,45.0031,-79.3054,Hydro,,,,,,,Natural Resources Canada,20.14
CAN,Canada,South Kent,270,42.3495,-82.1071,Wind,,,,,South Kent Wind LP,,Natural Resources Canada,
CAN,Canada,South Side,10,42.084,-83.0425,Wind,,,,,Gengrowth LP1,,Natural Resources Canada,
CAN,Canada,South Slocan,54,49.4555,-117.5197,Hydro,,,,,,,Natural Resources Canada,275.93
CAN,Canada,South Sutton Creek,5,49.2876,-125.3092,Hydro,,,,,South Sutton Creek Hydro Inc,,Natural Resources Canada,9.19
CAN,Canada,Southgate Solar,50,44.102,-80.7472,Solar,,,,,Southgate Solar LP,,Natural Resources Canada,70.81
CAN,Canada,Sparklelight,10,44.4631,-79.0662,Solar,,,,,Sparklelight LP,,Natural Resources Canada,13.24
CAN,Canada,Spillimacheen,4,50.9034,-116.4089,Hydro,,,,,BC Hydro,,Natural Resources Canada,13.65
CAN,Canada,Spray,112,51.0745,-115.4024,Hydro,,,,,TransAlta (100%),,Natural Resources Canada,395.89
CAN,Canada,Spring Valley ON,9,44.632,-75.805,Solar,,,,,,,Wiki-Solar,12.96
CAN,Canada,Springhill,1.2,45.6115,-64.0239,Wind,,,,,,,Natural Resources Canada,
CAN,Canada,Springwood,8.2,43.7838,-80.404,Wind,,,,,WPD Springwood Wind Inc,,Natural Resources Canada,
CAN,Canada,Spy Hill,86,57.0335,-111.6019,Gas,,,,2011,TransAlta,,WRI,
CAN,Canada,Squamish Power Project,1,49.6761,-123.2614,Hydro,,,,,Woodfibre LNG Ltd,,Natural Resources Canada,3.8
CAN,Canada,St-Thomas,9.4,46.0639,-73.2555,Biomass,,,,,,,Natural Resources Canada,
CAN,Canada,St. Clair,577,42.8973,-82.3984,Gas,,,,,St. Clair Power LP,,Natural Resources Canada,
CAN,Canada,St. Clair Moore,20,42.8692,-82.4207,Solar,,,,,Nextera Energy Inc,,Natural Resources Canada,28.7
CAN,Canada,St. Clair Sombra,20,42.7113,-82.4619,Solar,,,,,Nextera Energy Partners LP,,Natural Resources Canada,28.86
CAN,Canada,St. Columban,33,43.5505,-81.2896,Wind,,,,,St. Columban Energy LP,,Natural Resources Canada,
CAN,Canada,St. George,15,45.1283,-66.8279,Hydro,,,,,,,Natural Resources Canada,56.2
CAN,Canada,St. Isidore A,12,45.4289,-74.9374,Solar,,,,,EDF Energies Nouvelles,,Natural Resources Canada,17.89
CAN,Canada,St. Isidore B,12,45.3637,-74.9092,Solar,,,,,EDF Energies Nouvelles,,Natural Resources Canada,17.89
CAN,Canada,St. Joseph,138,49.1345,-97.4205,Wind,,,,,Pattern Energy,,Natural Resources Canada,
CAN,Canada,St. Lawrence,27,46.95,-55.4293,Wind,,,,,,,Natural Resources Canada,
CAN,Canada,St. Léon 1 / 2,120.5,49.3472,-98.6345,Wind,,,,,Algonquin Power,,Natural Resources Canada,
CAN,Canada,St. Mary,2,49.3665,-113.1087,Hydro,,,,,TransAlta (100%),,Natural Resources Canada,5.9
CAN,Canada,St. Mary River,7,49.4526,-112.7165,Hydro,,,,,Irrican Hydro,,Natural Resources Canada,13.69
CAN,Canada,Stanley Adamson Powerhouse,3.9,44.3522,-78.2948,Hydro,,,,,Trent Energy Inc,,Natural Resources Canada,21.12
CAN,Canada,Stanton Dairy Farm,1.3,43.1003,-81.373,Biomass,,,,,Stanton Dairy Farm,,Natural Resources Canada,
CAN,Canada,Star Lake,18.4,48.5523,-57.2057,Hydro,,,,,,,Natural Resources Canada,76.93
CAN,Canada,Stardale,33.2,45.5035,-74.5278,Solar,,,,,Innergex Inc,,Natural Resources Canada,49.5
CAN,Canada,Stave Falls,91,49.2288,-122.3561,Hydro,,,,,BC Hydro,,Natural Resources Canada,305.87
CAN,Canada,Steephill,16,48.0778,-84.7394,Hydro,,,,,Brookfield Renewable Power Inc,,Natural Resources Canada,64.61
CAN,Canada,Stephenville,54,48.55,-58.5818,Gas,,,,1948,NB Power,,WRI,
CAN,Canada,Stewartville,182,45.4071,-76.5064,Hydro,,,,,,,Natural Resources Canada,769.09
CAN,Canada,Stinson,5,46.5213,-80.7104,Hydro,,,,,,,Natural Resources Canada,21.42
CAN,Canada,Stokke Creek,22,49.7111,-122.0343,Hydro,,,,,Innergex Inc (50%) / Harrison Hydro Project (50%),,Natural Resources Canada,85.04
CAN,Canada,Stone Mills,11,44.2959,-76.8975,Solar,,,,,Dif Infrastructure III,,Natural Resources Canada,14.53
CAN,Canada,Strathcona,64,49.9981,-125.5856,Hydro,,,,,BC Hydro,,Natural Resources Canada,214.95
CAN,Canada,Sturgeon Falls,8.8,48.7443,-92.2839,Hydro,,,,,H2O Power LP,,Natural Resources Canada,38.4
CAN,Canada,Sudbury LFG,1.6,46.507,-80.9002,Biomass,,,,,Greater Sudbury Utilities,,Natural Resources Canada,
CAN,Canada,Summerhaven,124.4,42.87,-79.9377,Wind,,,,,Summerhaven Wind  LP,,Natural Resources Canada,
CAN,Canada,Summerside,12,46.4344,-63.8035,Wind,,,,,City of Summerside Electric Utility,,Natural Resources Canada,
CAN,Canada,Summerview 1,70.2,49.5829,-113.7931,Wind,,,,,Vision Quest (TransAlta),,Natural Resources Canada,
CAN,Canada,Summerview 2,66,49.6026,-113.7341,Wind,,,,,TransAlta,,Natural Resources Canada,
CAN,Canada,Sunbridge,11.2,50.0781,-108.393,Wind,,,,,Suncor Enrgy Inc / Enbridge Inc,,Natural Resources Canada,
CAN,Canada,Suncor Utility Plant,70,45.4019,-75.6557,Gas,,,,1967,TransAlta,,GEODB,
CAN,Canada,Sundance,2141,53.5075,-114.5569,Coal,,,,,TransAlta,,Natural Resources Canada,
CAN,Canada,Sune Bruining 1,10,44.9856,-75.013,Solar,,,,,Sune South Stormont LP,,Natural Resources Canada,13.69
CAN,Canada,Sune Newboro 1,10,44.6712,-76.273,Solar,,,,,Sune Ray LP,,Natural Resources Canada,13.37
CAN,Canada,Sune Newboro 4,10,44.649,-76.3555,Solar,,,,,Sune Newboro 4 LP,,Natural Resources Canada,13.24
CAN,Canada,Sune Rutley,10,45.017,-74.9659,Solar,,,,,Sune Rutley LP,,Natural Resources Canada,14.12
CAN,Canada,Sunningdale 1,7,43.0711,-81.1582,Solar,,,,,Re Sunningdale LP,,Natural Resources Canada,9.27
CAN,Canada,Sunny Shores,10,44.0561,-77.1519,Solar,,,,,Sunny Shores LP,,Natural Resources Canada,14.33
CAN,Canada,Swanton Line,10,42.2638,-82.2682,Wind,,,,,,,Natural Resources Canada,
CAN,Canada,Swift Rapids,7.9,44.8569,-79.5396,Hydro,,,,,Orillia Power Generation Corp,,Natural Resources Canada,42.08
CAN,Canada,T.-D.-Bouchard,2.3,45.6219,-72.9498,Hydro,,,,,Algonquin Power,,Natural Resources Canada,9.17
CAN,Canada,Taber,85.1,49.7184,-111.9266,Wind,,,,,Enmax Green Power Inc,,Natural Resources Canada,
CAN,Canada,Talbot,98.9,42.4375,-81.7961,Wind,,,,,Talbot Windfarm  LP,,Natural Resources Canada,
CAN,Canada,Taltson,18.3,60.4186,-111.3949,Hydro,,,,,,,Natural Resources Canada,94.45
CAN,Canada,Taylor Coulee,12.7,49.3336,-112.8871,Hydro,,,,,Canadian Hydro Developers,,Natural Resources Canada,28.76
CAN,Canada,Taylor Lumber,1.2,45.0447,-63.1389,Biomass,,,,,,,Natural Resources Canada,
CAN,Canada,Tembec Kapuskasing,15,49.4089,-82.4248,Biomass,,,,,,,Natural Resources Canada,
CAN,Canada,Tembec Témiscaming 1-2,58.1,46.7094,-79.0954,Biomass,,,,,Tembec Inc,,Natural Resources Canada,
CAN,Canada,Tennant Lake,3.1,49.5674,-125.6215,Hydro,,,,,,,Natural Resources Canada,5.86
CAN,Canada,Terrace Bay,20,48.7975,-87.1066,Biomass,,,,,,,Natural Resources Canada,
CAN,Canada,Thames River I,40,42.2701,-82.2539,Wind,,,,,,,Natural Resources Canada,
CAN,Canada,The Eye of the Wind,1.5,49.3875,-123.074,Wind,,,,,,,Natural Resources Canada,
CAN,Canada,The Pas Mill,22.8,53.8615,-101.2175,Biomass,,,,,,,Natural Resources Canada,
CAN,Canada,Thelwood,8.2,49.5424,-125.5642,Hydro,,,,,Boliden Westmin Ltd,,Natural Resources Canada,18.32
CAN,Canada,Thibaudeau-Ricard,5.3,46.5529,-72.7587,Hydro,,,,,Thibaudeau-Ricard Inc,,Natural Resources Canada,17.12
CAN,Canada,Thomas Low,4,45.4796,-76.6894,Hydro,,,,,Renfrew Power Generation Inc,,Natural Resources Canada,16.44
CAN,Canada,Thorold CGS,285,43.1071,-79.1983,Gas,,,,,Thorold Cogen LP,,Natural Resources Canada,
CAN,Canada,Three Sisters,3,50.9985,-115.3746,Hydro,,,,,TransAlta (100%),,Natural Resources Canada,5.68
CAN,Canada,Thunder Bay Airport,8.5,48.3653,-89.3208,Solar,,,,,Skypower / Canadian Solar,,Natural Resources Canada,12.06
CAN,Canada,Thunder Bay Condensing Turbine,62.4,48.3579,-89.2317,Biomass,,,,,Resolute FP Canada Inc,,Natural Resources Canada,
CAN,Canada,Thunderbay G3,135,48.3596,-89.2217,Biomass,,,,,Ontario Power Generation Inc,,Natural Resources Canada,
CAN,Canada,Thurso 1-2,24,45.5982,-75.2557,Biomass,,,,,,,Natural Resources Canada,
CAN,Canada,Tide Water,4.2,44.6914,-63.8913,Hydro,,,,,Nova Scotia Power Inc,,Natural Resources Canada,9.86
CAN,Canada,Tinker,36.8,46.8097,-67.7665,Hydro,,,,,Algonquin Power,,Natural Resources Canada,137.88
CAN,Canada,Tipella Creek,18,49.7409,-122.1622,Hydro,,,,,Innergex Inc (50%) / Harrison Hydro Project (50%),,Natural Resources Canada,67.26
CAN,Canada,Tobique,20,46.7801,-67.6953,Hydro,,,,,,,Natural Resources Canada,79.99
CAN,Canada,Tolko Kelowna Cogeneration,15,49.9014,-119.4994,Biomass,,,,,Tolko Industries Ltd,,Natural Resources Canada,
CAN,Canada,Topsail,2.6,47.5395,-52.9191,Hydro,,,,,,,Natural Resources Canada,9.08
CAN,Canada,Tors Cove,6.9,47.2107,-52.8483,Hydro,,,,,,,Natural Resources Canada,16.32
CAN,Canada,Toulnustouc,526,49.9705,-68.1591,Hydro,,,,,Hydro-Québec,,Natural Resources Canada,1502.44
CAN,Canada,Trail Road LFG,6,45.2372,-75.7637,Biomass,,,,,Powertrail Inc,,Natural Resources Canada,
CAN,Canada,TransAlta Sarnia Cogeneration,444,42.9346,-82.4381,Gas,,,,,TransAlta Generation Partnership  An Alberta General Partnership of TransAlta Generation Ltd and TransAlta Corp,,Natural Resources Canada,
CAN,Canada,Trenche,302,47.7521,-72.8783,Hydro,,,,,Hydro-Québec,,Natural Resources Canada,1265.65
CAN,Canada,Trenton,307,45.6211,-62.6481,Coal,,,,,,,Natural Resources Canada,
CAN,Canada,Tretheway Creek,21.2,49.7038,-122.0796,Hydro,,,,,Innergex Inc,,Natural Resources Canada,54.7
CAN,Canada,Trethewey Falls,2,44.9884,-79.2714,Hydro,,,,,,,Natural Resources Canada,8.34
CAN,Canada,Truro Heights,4,45.3181,-63.3411,Wind,,,,,Truro Heights Community Wind Inc,,Natural Resources Canada,
CAN,Canada,Tufts Cove,500,44.6782,-63.5946,Gas,,,,,,,Natural Resources Canada,
CAN,Canada,Tusket,2.7,43.8821,-65.9778,Hydro,,,,,,,Natural Resources Canada,10.4
CAN,Canada,Twin Falls,27.5,48.7468,-80.5817,Hydro,,,,,H2O Power LP,,Natural Resources Canada,114.56
CAN,Canada,Twin Falls (Iron Ore),225,53.4963,-64.5158,Hydro,,,,,,,Natural Resources Canada,995.63
CAN,Canada,Twin Falls (Kagiano),5,49.1899,-86.1172,Hydro,,,,,Kagiano Power Corp,,Natural Resources Canada,16.15
CAN,Canada,Twin Rivers,39,47.3702,-68.3318,Biomass,,,,,,,Natural Resources Canada,
CAN,Canada,Tyson Creek,9,49.8371,-123.6858,Hydro,,,,,,,Natural Resources Canada,26
CAN,Canada,Témiscouata 1,23.5,47.6363,-69.1225,Wind,,,,,Boralex,,Natural Resources Canada,
CAN,Canada,Témiscouata 2,51.7,47.6212,-69.1296,Wind,,,,,Boralex,,Natural Resources Canada,
CAN,Canada,UBC Nexterra Bioenergy Research and Demonstration Facility,2,49.2602,-123.2545,Biomass,,,,,,,Natural Resources Canada,
CAN,Canada,UNBC Bioenergy Plant,4.4,53.8926,-122.8149,Biomass,,,,,University of Northern British Columbia,,Natural Resources Canada,
CAN,Canada,Umbata Falls,23,48.5358,-86.1442,Hydro,,,,,Umbata Falls LP,,Natural Resources Canada,113.94
CAN,Canada,Underwood,181.5,44.3416,-81.4533,Wind,,,,,Enbridge Renewable Energy Infrastructure LP,,Natural Resources Canada,
CAN,Canada,Upper Bear,10,49.7954,-123.5721,Hydro,,,,,,,Natural Resources Canada,22.34
CAN,Canada,Upper Bonnington,66,49.4601,-117.4842,Hydro,,,,,,,Natural Resources Canada,337.25
CAN,Canada,Upper Clowhom,11,49.8543,-123.4461,Hydro,,,,,Hydromax Energy Ltd,,Natural Resources Canada,25.01
CAN,Canada,Upper Lake Falls,5.4,44.1574,-64.9984,Hydro,,,,,,,Natural Resources Canada,20.08
CAN,Canada,Upper Lillooet River,81.4,50.657,-123.4476,Hydro,,,,,Innergex (66.7%) / Ledcor Power Group (33.3%),,Natural Resources Canada,215.37
CAN,Canada,Upper Mamquam,25,49.7178,-123.0546,Hydro,,,,,TransAlta (100%),,Natural Resources Canada,99.53
CAN,Canada,Upper Salmon,84,48.1835,-56.1725,Hydro,,,,,,,Natural Resources Canada,222.25
CAN,Canada,Upper St Croix,2,44.9267,-64.0394,Hydro,,,,,,,Natural Resources Canada,6.01
CAN,Canada,Upper Stave River,33,49.566,-122.3503,Hydro,,,,,Innergex Inc (50%) / Harrison Hydro Project (50%),,Natural Resources Canada,110.68
CAN,Canada,Val Caron,10,46.6692,-80.9214,Solar,,,,,Concord Val Caron Partnership,,Natural Resources Canada,14.68
CAN,Canada,Valerie Falls,10,48.7918,-91.705,Hydro,,,,,Valerie Falls Ltd Partnership,,Natural Resources Canada,43.77
CAN,Canada,Valley Power,12,53.2063,-114.9826,Biomass,,,,,Algonquin Power,,Natural Resources Canada,
CAN,Canada,Valleyview,90,54.94,-117.237,Gas,,,,2001,GE & Plutonic Power,,GEODB,
CAN,Canada,Vanderwell Contractors (1971),4,55.264,-114.5893,Biomass,,,,,Vanderwell Contractors (1971),,Natural Resources Canada,
CAN,Canada,Vanzwolf,5,48.7078,-94.2516,Solar,,,,,Rainy River First Nations Solar 2 LP,,Natural Resources Canada,7.34
CAN,Canada,Vegreville Biodigester,1,53.6934,-111.9786,Biomass,,,,,Highmark Renewables,,Natural Resources Canada,
CAN,Canada,Vents du Kempt,101.1,48.3172,-67.1408,Wind,,,,,Le Club Éolectric (51%),,Natural Resources Canada,
CAN,Canada,Victoria Junction,66,46.1668,-60.1151,Oil,,,,1975,Eolectric,,WRI,
CAN,Canada,Viger-Denonville,24.6,47.9173,-69.216,Wind,,,,,Innergex Inc (50%) / RCM of Rivière-du-Loup,,Natural Resources Canada,
CAN,Canada,Volcano Creek,18,56.7289,-130.5977,Hydro,,,,,,,Natural Resources Canada,70.02
CAN,Canada,W.R. Beatty,11.7,45.9167,-76.9223,Hydro,,,,,Waltham Énergie  Sec/Hydro-Pontiac Inc,,Natural Resources Canada,49.41
CAN,Canada,Wabageshik,3.4,46.3163,-81.5207,Hydro,,,,,,,Natural Resources Canada,13.22
CAN,Canada,Wahleach,65,49.2366,-121.6807,Hydro,,,,,BC Hydro,,Natural Resources Canada,326.66
CAN,Canada,Wainfleet,9,42.8978,-79.3854,Wind,,,,,Wainfleet Wind Energy Inc,,Natural Resources Canada,
CAN,Canada,Wainwright,10,49.8395,-92.8467,Solar,,,,,New Ospvf 1 LP,,Natural Resources Canada,14.68
CAN,Canada,Wainwright Falls,1.1,49.8217,-92.8763,Hydro,,,,,,,Natural Resources Canada,3.69
CAN,Canada,Walden North,16,50.6605,-121.9833,Hydro,,,,,Innergex (51%) / Cayoose Creek Development Corp (49%),,Natural Resources Canada,50.77
CAN,Canada,Walpole,20,42.9359,-80.1435,Solar,,,,,Ge Energy Financial (90%) / Fiera Axium Infrastructure (10%),,Natural Resources Canada,28.51
CAN,Canada,Walter Hardman,8,50.8139,-118.06,Hydro,,,,,BC Hydro,,Natural Resources Canada,41.72
CAN,Canada,Walton Community Wind Project,2,45.197,-63.9688,Wind,,,,,Scotian Wind Fields,,Natural Resources Canada,
CAN,Canada,Waneta,493.2,49.0041,-117.6129,Hydro,,,,,BC Hydro (33%) / Teck Metals (66%),,Natural Resources Canada,2307.77
CAN,Canada,Waneta Expansion,335,49.0047,-117.616,Hydro,,,,,Fortis Inc (51%) / Columbia Power (32.5%) / Columbia Basin Trust (16.5%),,Natural Resources Canada,1569.83
CAN,Canada,Wasdell Falls,1.6,44.7808,-79.2937,Hydro,,,,,Wasdell Falls Power Corp,,Natural Resources Canada,7.93
CAN,Canada,Water Street Pumphouse,1.3,44.3371,-78.3131,Hydro,,,,,Peterborough Utilities Commission,,Natural Resources Canada,6.32
CAN,Canada,Waterloo,8,59.6319,-109.0555,Hydro,,,,,Saskatchewan Power Corp,,Natural Resources Canada,18.21
CAN,Canada,Waterloo LFG,4.6,43.4375,-80.5801,Biomass,,,,,,,Natural Resources Canada,
CAN,Canada,Waterton Hydro,3,49.3291,-113.6732,Hydro,,,,,TransAlta (100%),,Natural Resources Canada,10.57
CAN,Canada,Waterton Wind,3.9,49.1897,-113.6806,Wind,,,,,Vision Quest (TransAlta),,Natural Resources Canada,
CAN,Canada,Watsons Brook,9.3,48.9415,-57.9282,Hydro,,,,,,,Natural Resources Canada,29.72
CAN,Canada,Watts Wind,1.5,44.8991,-62.4661,Wind,,,,,,,Natural Resources Canada,
CAN,Canada,Waubaushene 3,10,44.6575,-79.8048,Solar,,,,,Aurora Waubaushene 3 LP,,Natural Resources Canada,13.24
CAN,Canada,Waubaushene 4,8,44.7713,-79.6416,Solar,,,,,Aurora Waubaushene 4 LP,,Natural Resources Canada,11.42
CAN,Canada,Waubaushene 5,3.5,44.7706,-79.6018,Solar,,,,,Aurora Waubaushene 5 LP,,Natural Resources Canada,5.09
CAN,Canada,Wawaitin,15,48.3472,-81.4806,Hydro,,,,,Umh Energy Partnership  An Ontario General Partnership of Ontario Power Generation Inc and Umh Energy Inc,,Natural Resources Canada,62.99
CAN,Canada,Wawatay,13.5,48.6604,-86.2325,Hydro,,,,,,,Natural Resources Canada,56.8
CAN,Canada,Wedgeport (Watts Wind II),1.6,43.7528,-66.0139,Wind,,,,,,,Natural Resources Canada,
CAN,Canada,Weedon,4.5,45.6617,-71.4636,Hydro,,,,,Ville de Sherbrooke /Hydro Sherbrooke,,Natural Resources Canada,17.8
CAN,Canada,Weican R/D,10,47.0329,-64.0168,Wind,,,,,Weican,,Natural Resources Canada,
